,Recipe ID,Ingredients,Ingredients_text,Ingredients_list,Vector
364,THA_18,"['3 Cups Raw papaya (grated), peeled', '1 tbsp Salt or to taste', '1 tbsp Ginger, finely chopped', '1 tbsp Black pepper, powdered', '1 cup Onions, finely chopped', 'to taste Green chillies', '1 tbsp Soya sauce', '1 tbsp Lemon juice or to taste', '1 cup Coriander leaves, chopped', '1 cup Peanuts (coarsely pounded), roasted']",Cups Raw papaya grated peeled tbsp Salt taste tbsp Ginger finely chopped tbsp Black pepper powdered cup Onions finely chopped taste Green chillies tbsp Soya sauce tbsp Lemon juice taste cup Coriander leaves chopped cup Peanuts coarsely pounded roasted,"['Salt', 'Onion', 'Coriander', 'Ginger']","[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
365,THA_19,"['For the stir fried prawns:', 'Tiger prawns', '1 piece ginger , chopped', '1  Dry red chili, chopped', 'Handful of spring onion greens, chopped', 'Handful of spring onion whites, chopped', '2 tsp fennel seeds', '2 tbsp sweet chili sauce', '1 tbsp soya sauce', '1/2  lemon (squeezed)', 'Coriander leaves, chopped', 'Cucumber, chopped', '2 tsp refined oil', '2 tsp olive oil', 'For the noodles:', 'Plain noodles', 'Handful of spring onion, chopped', 'Handful of coriander, chopped', 'Refined oil', 'Salt (to flavor)']",stir fried prawns Tiger prawns piece ginger chopped   Dry red chili chopped Handful spring onion greens chopped Handful spring onion whites chopped tsp fennel seeds tbsp sweet chili sauce tbsp soya sauce   lemon squeezed Coriander leaves chopped Cucumber chopped tsp refined oil tsp olive oil noodles Plain noodles Handful spring onion chopped Handful coriander chopped Refined oil Salt flavor,"['Salt', 'Oil', 'Onion', 'Coriander', 'Cucumber', 'Ginger']","[0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
366,THA_20,"['150 gms rice flat noodles', '100 gms chicken / prawn or paneer', '4 tbsp vegetable oil', '1 cup green onion, chopped', '4 tbsp palm sugar (or 2 Tbsp regular sugar)', '6 tbsp fish sauce or soy sauce', '2  Eggs', '1 cup bean sprouts or chopped cabbage', '2 tbsp garlic, chopped', '2 tbsp shallots, chopped', '1 cup fried paneer, sliced', '4 tbsp tamarind paste', 'for garnishing cabbage, bean sprouts, Green onion, Coriander leaf, lime wedges, groud roasted peanuts and ground dried red chilli']",gms rice flat noodles gms chicken prawn paneer tbsp vegetable oil cup green onion chopped tbsp palm sugar Tbsp regular sugar tbsp fish sauce soy sauce   Eggs cup bean sprouts chopped cabbage tbsp garlic chopped tbsp shallots chopped cup fried paneer sliced tbsp tamarind paste garnishing cabbage bean sprouts Green onion Coriander leaf lime wedges groud roasted peanuts ground dried red chilli,"['Sugar', 'Oil', 'Onion', 'Coriander', 'Eggs', 'Garlic', 'Lime', 'Cabbage']","[0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
367,THA_21,"['1 Small Green raw papaya, shredded', '4  Long beans, chopped', '6  Garlic cloves', '8  Cherry tomatoes (cut into quarters)', '6  Red or green chilly', '2 tbsp Palm sugar (or 1 Tbsp regular sugar)', '3 tbsp Lime juice', '2 tbsp Fish sauce or soy sauce', '3 tbsp Ground peanuts, roasted', 'For garnishing  Fresh lettuce, green beans, lime wedges and chilly']",Small Green raw papaya shredded   Long beans chopped   Garlic cloves   Cherry tomatoes cut quarters   Red green chilly tbsp Palm sugar Tbsp regular sugar tbsp Lime juice tbsp Fish sauce soy sauce tbsp Ground peanuts roasted garnishing   Fresh lettuce green beans lime wedges chilly,"['Sugar', 'Garlic', 'Lime', 'Cherry', 'Lettuce']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
368,THA_22,"['For the Fish:', '1 Tbsp oil', '1 medium size red snapper (whole, gutted)', '1 stalk lemon grass', '3 - 4 lime leaves', '1 knob ginger', '4 tsp lemon juice', 'A small bunch coriander stems', '2 tsp fish sauce', '1 cup water', '1 kg salt', 'For the Sauce:', '150 gm jaggery', '30 ml fish sauce', '1 stalk lemon grass', '2 lime leaves', '2 tsp coriander leaves (chopped)', '3/4 cup water', '2 small red chillies', 'For Garnish:', '1 carrots (fine julienne)', '1 bell pepper (julienne )', '1/2 green mango (julienne)', '1 medium size daikon radish', '2 tsp peanut oil', '1 clove garlic/ginger', 'Salt & pepper (to taste)', '1 cucumber']",Fish Tbsp oil medium size red snapper gutted stalk lemon grass lime leaves knob ginger tsp lemon juice small bunch coriander stems tsp fish sauce cup water kg salt Sauce gm jaggery ml fish sauce stalk lemon grass lime leaves tsp coriander leaves chopped cup water small red chillies Garnish carrots fine julienne bell pepper julienne green mango julienne medium size daikon radish tsp peanut oil clove garlic ginger Salt pepper taste cucumber,"['Salt', 'Oil', 'Coriander', 'Carrot', 'Garlic', 'Water', 'Lime', 'Radish', 'Cucumber', 'Ginger']","[0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
369,THA_23,"['1/2 Cup Vinegar', '1/2 Cup Sugar', '150 Gram Pineapple (finely diced)', '1 tsp Ginger', '1/2 tsp Garlic (optional)', 'Juice of half lime', '2  Kafir lime leaves', '1 stalk  Lemon grass', '1  Cinnamon stick', '1  Star anise', '2-3  Peppercorns', '1 tsp Coriander (to garnish), chopped', '2 tsp Spring onions (to garnish), chopped']",Cup Vinegar Cup Sugar Gram Pineapple finely diced tsp Ginger tsp Garlic optional Juice half lime   Kafir lime leaves stalk   Lemon grass   Cinnamon stick   Star anise   Peppercorns tsp Coriander garnish chopped tsp Spring onions garnish chopped,"['Sugar', 'Onion', 'Coriander', 'Pineapple', 'Gram', 'Cinnamon', 'Garlic', 'Lime', 'Ginger']","[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
370,THA_24,"['1 fillet  Firm white fish (diced)', '5-6  Green beans, finely chopped', '1 stalk  Spring onions, finely chopped', 'Few sprigs  Coriander', '2 tsp Lemon juice', '1  Kafir lime leaf', '1 tsp Thai fish sauce', '1 tsp Lemongrass, chopped', '1 Tbsp Red Thai curry paste', '1  Egg', '40-50 Gram Bread crumbs + Bread crumbs to coat the fish cakes', 'To shallow fry  Oil']",fillet   Firm white fish diced   Green beans finely chopped stalk   Spring onions finely chopped sprigs   Coriander tsp Lemon juice   Kafir lime leaf tsp Thai fish sauce tsp Lemongrass chopped Tbsp Red Thai curry paste   Egg Gram Bread crumbs + Bread crumbs coat fish cakes shallow fry   Oil,"['Oil', 'Onion', 'Coriander', 'Gram', 'Lime']","[0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
371,THA_25,"['1 tsp crushed garlic', '1 tsp crushed ginger', '1/2 tsp turmeric', '1 tsp sugar', '1/2 tsp salt', '1 tsp chilli sauce', '2 tsp soya sauce', '2 Tbsp chopped coriander', '1/2 tsp lemon juice', 'Oil for frying', '100 gm boiled rice', '4 Tbsp raw peanuts']",tsp crushed garlic tsp crushed ginger tsp turmeric tsp sugar tsp salt tsp chilli sauce tsp soya sauce Tbsp chopped coriander tsp lemon juice Oil frying gm boiled rice Tbsp raw peanuts,"['Sugar', 'Salt', 'Oil', 'Coriander', 'Garlic', 'Ginger']","[0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
372,THA_26,"['2 lettuce leaves', '1/4 cup cottage cheese, baton shape', '1/2 yellow bell pepper cut in strips', '1/2 red bell pepper cut in strips', '1/2 Tbsp Thai chilli sauce', 'Ketchup, optional', '1/2 tsp green pepper corns', '1/2 tsp pink pepper corns', '2 tsp chopped chives', '1/2 tsp crushed peanut', '1/2 tsp roasted garlic', 'Crushed chives to tie the wrap']",lettuce leaves cup cottage cheese baton shape yellow bell pepper cut strips red bell pepper cut strips Tbsp Thai chilli sauce Ketchup optional tsp green pepper corns tsp pink pepper corns tsp chopped chives tsp crushed peanut tsp roasted garlic Crushed chives tie wrap,"['Garlic', 'Lettuce']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
373,THA_27,"['10  Red chillies (dried and broken)', '6 cloves  Garlic, peeled', '1  Onion, chopped', '3/4 piece  Ginger, peeled', '1 Cup Coriander, chopped', '1  Lemon rind, grated', '1/2  Lemon (juiced)', '1 Tbsp Ground coriander', '2 Tbsp Ground cumin', '2 stalks  Lemon grass', '1 tsp Salt', '1/2 tsp Pepper']",  Red chillies dried broken cloves   Garlic peeled   Onion chopped piece   Ginger peeled Cup Coriander chopped   Lemon rind grated   Lemon juiced Tbsp Ground coriander Tbsp Ground cumin stalks   Lemon grass tsp Salt tsp Pepper,"['Salt', 'Onion', 'Coriander', 'Garlic', 'Cumin', 'Ginger']","[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
374,THA_28,"['750 gm boneless chicken', '350 ml coconut milk', '350 ml chicken stock', '3 lime leaves', 'For green curry paste:', '2 tsp roasted coriander seeds', '1/2 tsp roasted cumin seeds', '3-4 chopped green chillies', '4 tsp sugar', '2 tsp salt', '3', '1', '2 tsp crushed garlic', '1 chopped onion', '3 Tbsp chopped coriander leaves', '3 Tbsp chopped basil or mint', 'Pinch of grated nutmeg', '2 Tbsp oil', '350 gm potatoes']",gm boneless chicken ml coconut milk ml chicken stock lime leaves green curry paste tsp roasted coriander seeds tsp roasted cumin seeds chopped green chillies tsp sugar tsp salt tsp crushed garlic chopped onion Tbsp chopped coriander leaves Tbsp chopped basil mint Pinch grated nutmeg Tbsp oil gm potatoes,"['Sugar', 'Salt', 'Milk', 'Oil', 'Onion', 'Coriander', 'Mint', 'Garlic', 'Nutmeg', 'Mint', 'Lime', 'Cumin']","[0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
375,THA_29,"['1 chicken with skin cut into 8 pieces', 'For the marinade:', '2 stalks lemon grass-chopped', '1', '3 tsp chopped garlic', '1 chopped onion', '3 Tbsp chopped coriander stems', '1 Tbsp grated jaggery', '120 ml coconut milk', '2 Tbsp fish sauce', '2 Tbsp soya sauce', 'Mixed vegetable base:', '2 Tbsp oil', '1-2 whole red chillies', '2 Tbsp spring onions-cut into 1', '1/2', '1 chopped capsicum', '100 gm bean sprouts', '100 gm baby corn', '2 sliced tomatoes', '2 peeled and sliced carrots', '2 Tbsp beans', 'Salt and pepper', '1 tsp sugar', '6 Tbsp vegetable/chicken stock', 'Garnish with:', 'Lemon wedges and sliced red chillies']",chicken skin cut pieces marinade stalks lemon grass chopped tsp chopped garlic chopped onion Tbsp chopped coriander stems Tbsp grated jaggery ml coconut milk Tbsp fish sauce Tbsp soya sauce Mixed vegetable base Tbsp oil red chillies Tbsp spring onions cut chopped capsicum gm bean sprouts gm baby corn sliced tomatoes peeled sliced carrots Tbsp beans Salt pepper tsp sugar Tbsp vegetable chicken stock Garnish Lemon wedges sliced red chillies,"['Sugar', 'Salt', 'Milk', 'Oil', 'Onion', 'Capsicum', 'Coriander', 'Carrot', 'Garlic']","[0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
